code,name,price,change,change_percent,high,low,volume,amount,total_mv,float_mv,pe,pb,turnover_rate,market
600848,上海临港,9.98,-0.03,-0.3,10.2,9.97,6373900,64190000.0,251.74,1.29,22.96,11.01,0.27,沪市A股
600039,四川路桥,10.07,-0.03,-0.3,10.27,10.06,15879600,161080000.0,875.65,1.76,12.15,11.11,0.18,沪市A股
002967,广电计量,20.23,-0.06,-0.3,20.75,20.21,5856800,119640000.0,128.92,2.63,30.37,22.32,1.07,深市A股
600257,大湖股份,6.56,-0.02,-0.3,6.8,6.53,21348500,142470000.0,31.57,3.96,-41.02,7.24,4.44,沪市A股
001388,信通电子,39.86,-0.12,-0.3,40.53,39.58,882200,35360000.0,62.18,4.46,43.55,43.98,2.83,深市A股
301167,建研设计,16.42,-0.05,-0.3,16.77,16.28,3199200,52840000.0,18.39,1.95,118.14,19.76,4.5,深市A股
600765,中航重机,16.36,-0.05,-0.3,16.8,16.34,24295000,402840000.0,253.99,1.81,41.72,18.05,1.56,沪市A股
603135,中重科技,10.07,-0.03,-0.3,10.29,10.05,2076700,21110000.0,63.87,2.15,113.33,11.11,0.82,沪市A股
002603,以岭药业,16.84,-0.05,-0.3,17.18,16.8,14217700,241300000.0,281.35,2.63,-38.83,18.58,1.03,深市A股
002597,金禾实业,23.1,-0.07,-0.3,23.48,22.89,5838400,135470000.0,131.28,1.73,23.58,25.49,1.03,深市A股
601579,会稽山,16.73,-0.05,-0.3,17.41,16.63,8441700,142600000.0,80.21,2.13,32.79,18.46,1.76,沪市A股
002873,新天药业,10.12,-0.03,-0.3,10.32,10.09,7297200,74490000.0,24.7,1.97,271.12,11.17,3.05,深市A股
002635,安洁科技,13.41,-0.04,-0.3,13.84,13.2,13096600,177210000.0,88.46,1.52,79.54,14.8,3.31,深市A股
002081,金 螳 螂,3.36,-0.01,-0.3,3.43,3.35,18629400,63270000.0,89.22,0.65,16.41,3.71,0.7,深市A股
600372,中航机载,13.0,-0.04,-0.31,13.36,12.98,40677100,534620000.0,629.06,1.66,58.94,14.34,0.84,沪市A股
603707,健友股份,9.79,-0.03,-0.31,9.88,9.75,10645300,104460000.0,158.17,2.36,19.15,10.8,0.66,沪市A股
600477,杭萧钢构,3.24,-0.01,-0.31,3.37,3.23,67660200,222590000.0,76.43,1.51,45.24,3.58,2.87,沪市A股
300357,我武生物,25.68,-0.08,-0.31,26.25,25.5,11182900,288390000.0,134.46,5.2,42.31,30.91,2.31,深市A股
603733,仙鹤股份,22.41,-0.07,-0.31,22.49,22.28,2170700,48560000.0,158.6,1.91,15.8,24.73,0.31,沪市A股
002093,国脉科技,9.5,-0.03,-0.31,9.65,9.49,9674400,92600000.0,95.71,2.49,56.76,10.48,0.96,深市A股
688247,宣泰医药,9.52,-0.03,-0.31,9.75,9.51,175139300,16850000.0,43.16,3.34,88.17,11.46,0.39,沪市A股
300984,金沃股份,51.96,-0.16,-0.31,53.68,51.9,1698200,89210000.0,64.16,6.17,245.48,62.54,1.92,深市A股
603238,诺邦股份,15.8,-0.05,-0.32,16.21,15.7,2659400,42480000.0,28.05,1.94,29.45,17.44,1.5,沪市A股
600283,钱江水利,9.23,-0.03,-0.32,9.32,9.15,4419900,40860000.0,51.76,1.67,24.05,10.19,0.81,沪市A股
300159,*ST新研,3.09,-0.01,-0.32,3.15,3.07,17412300,54070000.0,101.67,-20.11,-31.92,3.72,0.95,深市A股
688603,天承科技,78.95,-0.25,-0.32,83.93,77.88,382042700,308420000.0,98.47,8.26,117.74,95.04,8.06,沪市A股
688373,盟科药业-U,6.18,-0.02,-0.32,6.49,6.15,1370806600,86310000.0,40.55,19.73,-16.79,7.44,2.26,沪市A股
600326,西藏天路,9.34,-0.03,-0.32,9.53,9.33,17313900,163230000.0,127.25,3.25,-122.03,10.31,1.27,沪市A股
603959,百利科技,6.16,-0.02,-0.32,6.41,6.14,22899900,143470000.0,30.2,127.15,-7.52,6.8,4.67,沪市A股
600208,衢州发展,3.15,-0.01,-0.32,3.24,3.13,63000600,200190000.0,268.03,0.64,26.39,3.48,0.74,沪市A股
301552,科力装备,37.28,-0.12,-0.32,38.06,37.25,559400,21030000.0,35.49,3.08,23.62,44.88,2.35,深市A股
300607,拓斯达,25.07,-0.08,-0.32,25.65,25.07,7958800,201720000.0,119.58,4.17,161.87,30.18,2.36,深市A股
600992,贵绳股份,12.3,-0.04,-0.32,12.6,12.24,3609000,44910000.0,30.15,2.16,-92.31,13.57,1.47,沪市A股
603418,友升股份,49.8,-0.16,-0.32,50.39,49.8,576900,28880000.0,96.15,2.18,23.73,54.96,1.39,沪市A股
002239,奥特佳,3.05,-0.01,-0.33,3.1,3.04,59832000,183540000.0,101.21,1.81,95.68,3.37,1.83,深市A股
301360,荣旗科技,66.62,-0.22,-0.33,68.56,66.5,972500,65490000.0,35.54,3.07,79.15,80.21,3.82,深市A股
603588,高能环境,14.95,-0.05,-0.33,15.71,14.75,91169600,1382020000.0,227.72,2.36,27.17,16.5,5.99,沪市A股
002958,青农商行,3.06,-0.01,-0.33,3.12,3.06,55216200,170450000.0,170.0,0.46,5.95,3.38,1.02,深市A股
603207,小方制药,27.53,-0.09,-0.33,28.09,27.53,698800,19420000.0,44.27,4.19,21.57,30.38,1.28,沪市A股
688638,誉辰智能,39.54,-0.13,-0.33,41.43,39.4,170439100,68820000.0,22.14,2.73,-14.94,47.6,6.44,沪市A股
600736,苏州高新,6.1,-0.02,-0.33,6.25,6.09,9952700,61230000.0,70.23,0.94,53.77,6.73,0.86,沪市A股
002271,东方雨虹,15.31,-0.05,-0.33,15.83,15.3,35687000,553330000.0,365.71,1.76,338.08,16.9,1.86,深市A股
601636,旗滨集团,5.83,-0.02,-0.34,6.09,5.78,62778200,372270000.0,172.49,1.26,45.09,6.44,2.12,沪市A股
000560,我爱我家,2.91,-0.01,-0.34,3.0,2.9,105730800,311920000.0,68.55,0.73,93.37,3.21,4.69,深市A股
603341,龙旗科技,37.7,-0.13,-0.34,38.88,37.65,5980500,228590000.0,197.02,3.38,33.67,41.61,2.25,沪市A股
300985,致远新能,20.35,-0.07,-0.34,21.07,20.25,3518500,72410000.0,37.96,3.76,-19.78,24.5,1.89,深市A股
600750,华润江中,26.72,-0.09,-0.34,26.99,26.51,5470000,146570000.0,169.84,4.21,18.73,29.49,0.87,沪市A股
301182,凯旺科技,58.1,-0.2,-0.34,61.0,58.0,4429900,262810000.0,55.67,7.3,-59.57,69.96,4.62,深市A股
002605,姚记科技,20.36,-0.07,-0.34,20.8,20.32,5185800,106700000.0,85.03,2.31,15.78,22.47,1.54,深市A股
600048,保利发展,5.82,-0.02,-0.34,5.93,5.79,82156900,481560000.0,696.68,0.36,67.93,6.42,0.69,沪市A股
603908,牧高笛,23.1,-0.08,-0.35,23.75,22.95,1791200,41950000.0,21.51,4.01,25.68,25.5,1.92,沪市A股
002965,祥鑫科技,28.53,-0.1,-0.35,29.14,28.51,3322500,95600000.0,75.71,1.77,21.06,31.49,1.67,深市A股
600507,方大特钢,5.7,-0.02,-0.35,5.78,5.68,24250700,138700000.0,131.85,1.3,13.99,6.29,1.05,沪市A股
300053,航宇微,16.89,-0.06,-0.35,17.74,16.89,36723700,636340000.0,117.7,6.92,-40.0,20.34,5.64,深市A股
600660,福耀玻璃,57.0,-0.2,-0.35,58.08,57.0,10499000,604310000.0,1487.55,3.96,15.97,62.92,0.52,沪市A股
603860,中公高科,31.6,-0.11,-0.35,32.62,31.51,1833800,58740000.0,21.07,2.51,46.21,34.88,2.75,沪市A股
002522,浙江众成,5.68,-0.02,-0.35,5.8,5.65,22926700,130930000.0,51.45,2.23,69.37,6.27,2.53,深市A股
000541,佛山照明,5.62,-0.02,-0.35,5.71,5.6,5808200,32840000.0,86.31,1.29,19.34,6.2,0.47,深市A股
600459,贵研铂业,19.5,-0.07,-0.36,20.14,19.43,18647500,367530000.0,148.16,2.0,25.57,21.53,2.45,沪市A股
300971,博亚精工,22.4,-0.08,-0.36,22.91,22.3,2647600,59810000.0,26.34,2.5,60.15,26.98,2.88,深市A股
000869,张  裕Ａ,19.26,-0.07,-0.36,19.49,19.22,774900,15010000.0,126.58,1.23,41.47,21.26,0.17,深市A股
601966,玲珑轮胎,13.98,-0.05,-0.36,14.16,13.95,7204700,101380000.0,204.6,0.89,11.68,15.43,0.49,沪市A股
301311,昆船智能,16.4,-0.06,-0.36,16.75,16.33,2234200,36990000.0,39.36,2.2,614.85,19.75,0.93,深市A股
600170,上海建工,2.74,-0.01,-0.36,2.78,2.73,143461900,395190000.0,243.47,0.77,11.23,3.03,1.61,沪市A股
002415,海康威视,30.42,-0.11,-0.36,30.68,30.26,23340700,712090000.0,2787.95,3.35,19.65,33.58,0.26,深市A股
603311,金海高科,16.41,-0.06,-0.36,16.99,16.33,4776300,79300000.0,38.71,2.82,59.52,18.12,2.02,沪市A股
603511,爱慕股份,13.69,-0.05,-0.36,13.93,13.63,1352700,18650000.0,55.31,1.27,33.86,15.11,0.34,沪市A股
002127,南极电商,2.8,-0.01,-0.36,2.86,2.79,20378600,57630000.0,68.74,1.65,-29.05,3.09,1.02,深市A股
002838,道恩股份,25.05,-0.09,-0.36,26.26,25.0,5444300,139900000.0,119.84,3.29,63.44,27.65,1.29,深市A股
002196,方正电机,13.68,-0.05,-0.36,14.06,13.66,21203200,293310000.0,67.84,4.79,-239.32,15.1,4.34,深市A股
600861,北京人力,16.24,-0.06,-0.37,16.45,16.21,1964100,32080000.0,91.94,1.29,11.62,17.93,0.54,沪市A股
688102,斯瑞新材,37.26,-0.14,-0.37,39.17,37.25,2317483800,884570000.0,289.73,15.21,187.8,44.88,3.15,沪市A股
002841,视源股份,32.59,-0.12,-0.37,33.22,32.5,4058300,133320000.0,226.83,1.7,22.38,35.98,0.78,深市A股
600900,长江电力,27.04,-0.1,-0.37,27.33,27.04,80258900,2181330000.0,6616.21,2.99,19.36,29.85,0.33,沪市A股
688591,泰凌微,35.36,-0.13,-0.37,36.38,35.22,314577300,112620000.0,85.13,3.45,66.44,42.59,1.87,沪市A股
688475,萤石网络,26.34,-0.1,-0.38,26.79,26.29,254873800,67650000.0,207.43,3.58,36.61,31.73,0.32,沪市A股
605122,四方新材,13.23,-0.05,-0.38,13.7,13.16,3571800,47920000.0,22.8,1.14,-13.89,14.61,2.07,沪市A股
600675,中华企业,2.63,-0.01,-0.38,2.7,2.62,28019600,74600000.0,159.01,1.1,134.03,2.9,0.46,沪市A股
603917,合力科技,13.04,-0.05,-0.38,13.33,12.97,3526900,46460000.0,26.58,1.58,-236.49,14.4,1.73,沪市A股
300098,高新兴,5.21,-0.02,-0.38,5.3,5.19,30287400,158930000.0,90.54,3.33,-38.23,6.28,1.96,深市A股
600499,科达制造,15.89,-0.06,-0.38,16.19,15.62,28028300,445820000.0,304.75,2.42,23.28,17.55,1.46,沪市A股
688219,会通股份,10.45,-0.04,-0.38,10.7,10.4,532269000,56090000.0,57.43,1.91,27.92,12.59,0.97,沪市A股
301370,国科恒泰,10.39,-0.04,-0.38,10.62,10.37,2282100,23970000.0,48.9,1.95,37.42,12.52,0.7,深市A股
600704,物产中大,5.18,-0.02,-0.38,5.27,5.16,41385100,215520000.0,267.87,0.66,8.7,5.72,0.8,沪市A股
600829,人民同泰,10.19,-0.04,-0.39,10.42,10.14,8189000,84320000.0,59.09,1.97,27.71,11.25,1.41,沪市A股
600616,金枫酒业,5.06,-0.02,-0.39,5.21,5.05,10660700,54690000.0,33.85,1.75,1659.11,5.59,1.59,沪市A股
603219,富佳股份,15.45,-0.06,-0.39,15.65,15.25,4735600,72980000.0,86.74,5.39,80.99,17.06,0.84,沪市A股
600885,宏发股份,27.76,-0.11,-0.39,28.29,27.66,14420600,402760000.0,429.61,4.25,26.34,30.66,0.93,沪市A股
600622,光大嘉宝,2.56,-0.01,-0.39,2.62,2.54,23076600,59640000.0,38.39,1.31,-2.75,2.83,1.54,沪市A股
601108,财通证券,7.62,-0.03,-0.39,7.74,7.62,24850400,190560000.0,353.85,0.97,15.12,8.42,0.54,沪市A股
600266,城建发展,5.1,-0.02,-0.39,5.25,5.09,30087200,155650000.0,105.86,0.54,-11.13,5.63,1.45,沪市A股
603595,ST东尼,15.36,-0.06,-0.39,15.7,15.31,2058100,31890000.0,35.7,2.31,309.98,16.19,0.89,沪市A股
603205,健尔康,25.67,-0.1,-0.39,26.05,25.55,551600,14260000.0,40.05,2.75,33.31,28.35,1.33,沪市A股
600132,重庆啤酒,56.68,-0.22,-0.39,57.66,56.51,3112500,177290000.0,274.31,19.92,22.29,62.59,0.64,沪市A股
301002,崧盛股份,36.08,-0.14,-0.39,37.22,35.82,2529100,92200000.0,48.69,6.15,-350.43,43.46,2.98,深市A股
000402,金 融 街,2.56,-0.01,-0.39,2.62,2.55,14993000,38780000.0,76.52,0.32,-0.69,2.83,0.5,深市A股
000632,三木集团,5.0,-0.02,-0.4,5.16,4.97,52889600,269010000.0,23.28,2.64,-4.38,5.52,11.36,深市A股
603648,畅联股份,9.87,-0.04,-0.4,10.07,9.86,1880800,18760000.0,35.77,1.92,29.04,10.9,0.52,沪市A股
300781,因赛集团,35.11,-0.14,-0.4,36.15,35.01,3685400,131020000.0,57.64,8.63,-127.97,42.3,3.04,深市A股
600009,上海机场,27.62,-0.11,-0.4,28.04,27.6,7265900,202190000.0,687.27,1.63,35.54,30.5,0.36,沪市A股
600993,马应龙,25.15,-0.1,-0.4,25.4,25.13,2243900,56680000.0,108.41,2.52,20.53,27.78,0.52,沪市A股
301468,博盈特焊,47.57,-0.19,-0.4,49.67,47.31,5284700,255700000.0,61.9,2.75,89.16,57.31,7.05,深市A股
603018,华设集团,7.29,-0.03,-0.41,7.43,7.28,6126000,45060000.0,49.85,0.95,13.03,8.05,0.9,沪市A股
601878,浙商证券,9.66,-0.04,-0.41,9.78,9.65,16614000,161330000.0,441.83,1.19,18.31,10.67,0.36,沪市A股
603082,北自科技,34.14,-0.14,-0.41,34.7,34.02,700100,24070000.0,55.38,3.47,32.56,37.71,1.73,沪市A股
600738,丽尚国潮,4.82,-0.02,-0.41,4.93,4.81,10174200,49670000.0,36.7,1.8,50.58,5.32,1.34,沪市A股
002493,荣盛石化,12.0,-0.05,-0.41,12.33,11.93,35746600,433040000.0,1198.73,2.74,165.46,13.26,0.38,深市A股
600036,招商银行,39.32,-0.16,-0.41,39.73,39.28,66309700,2617260000.0,9916.44,0.91,6.6,43.43,0.32,沪市A股
002383,合众思壮,9.67,-0.04,-0.41,9.94,9.65,14829200,145000000.0,71.59,4.23,-32.21,10.68,2.0,深市A股
001382,新亚电缆,21.84,-0.09,-0.41,22.42,21.44,7978600,175840000.0,89.98,5.66,66.71,24.12,12.66,深市A股
002230,科大讯飞,46.21,-0.19,-0.41,47.15,46.06,24872300,1160280000.0,1068.3,6.0,190.71,51.04,1.14,深市A股
002349,精华制药,7.32,-0.03,-0.41,7.5,7.32,12156100,89820000.0,60.73,2.24,28.56,8.09,1.49,深市A股
002997,瑞鹄模具,29.5,-0.12,-0.41,30.08,29.45,4021700,119780000.0,61.75,2.54,17.63,32.58,1.92,深市A股
300176,鸿特科技,7.06,-0.03,-0.42,7.26,7.05,10875300,77910000.0,27.34,2.87,98.27,8.51,2.81,深市A股
300406,九强生物,11.83,-0.05,-0.42,12.04,11.82,2938400,35040000.0,69.36,1.87,13.02,14.26,0.69,深市A股
603168,莎普爱思,7.05,-0.03,-0.42,7.22,7.02,8559500,60910000.0,26.38,1.64,-21.37,7.79,2.3,沪市A股
301295,美硕科技,35.51,-0.15,-0.42,36.4,35.34,2318800,83060000.0,35.79,3.75,131.12,42.79,7.89,深市A股
688210,统联精密,42.59,-0.18,-0.42,43.97,41.3,468817600,199350000.0,68.94,5.34,-1482.54,51.32,2.9,沪市A股
600872,中炬高新,19.06,-0.08,-0.42,19.37,19.05,9211000,176690000.0,148.38,2.61,16.62,21.05,1.19,沪市A股
001234,泰慕士,25.27,-0.11,-0.43,26.07,25.27,1845300,47370000.0,27.65,2.97,58.7,27.92,2.02,深市A股
301136,招标股份,16.06,-0.07,-0.43,16.7,15.89,15031100,245970000.0,44.2,3.03,-723.31,19.36,5.46,深市A股
300730,科创信息,13.93,-0.06,-0.43,14.37,13.73,17440500,246220000.0,33.59,13.4,-52.63,16.79,9.02,深市A股
603194,中力股份,32.59,-0.14,-0.43,33.14,32.46,1116200,36590000.0,130.69,2.53,15.56,36.0,0.71,沪市A股
000166,申万宏源,4.68,-0.02,-0.43,4.77,4.67,74225700,350660000.0,1171.87,1.05,12.33,5.17,0.33,深市A股
600602,云赛智联,23.23,-0.1,-0.43,23.97,22.81,144503200,3379610000.0,317.71,6.52,164.0,25.66,13.45,沪市A股
001330,博纳影业,6.98,-0.03,-0.43,7.12,6.96,54351200,382510000.0,95.94,2.29,-11.07,7.71,3.95,深市A股
300592,华凯易佰,11.63,-0.05,-0.43,11.87,11.58,3983300,46710000.0,47.03,2.04,27.64,14.02,1.14,深市A股
002898,*ST赛隆,11.52,-0.05,-0.43,11.68,11.46,614300,7100000.0,20.28,4.4,-61.17,12.15,0.61,深市A股
002301,齐心集团,6.87,-0.03,-0.43,7.07,6.86,9730200,67800000.0,49.55,1.6,78.88,7.59,1.36,深市A股
600062,华润双鹤,18.57,-0.08,-0.43,18.73,18.5,8212500,152640000.0,192.86,1.66,11.71,20.52,0.8,沪市A股
002959,小熊电器,45.99,-0.2,-0.43,47.2,45.8,2142100,99220000.0,71.67,2.35,17.89,50.81,1.42,深市A股
603517,ST绝味,11.7,-0.05,-0.43,11.94,11.5,3608700,42570000.0,70.9,1.11,31.22,12.34,0.6,沪市A股
002376,新北洋,6.89,-0.03,-0.43,7.14,6.87,10721000,74740000.0,55.85,1.47,115.06,7.61,1.37,深市A股
301189,奥尼电子,46.69,-0.2,-0.43,48.66,46.2,3799600,181090000.0,54.35,2.59,-62.93,56.27,3.4,深市A股
300845,捷安高科,11.38,-0.05,-0.44,11.77,11.35,5228200,60510000.0,23.4,2.92,42.6,13.72,3.62,深市A股
603262,技源集团,24.74,-0.11,-0.44,25.1,24.73,1066500,26590000.0,98.96,6.45,56.73,27.34,2.67,沪市A股
600292,电投水电,13.43,-0.06,-0.44,13.71,13.34,9042400,122380000.0,588.26,3.46,110.53,14.84,1.16,沪市A股
301598,博科测试,58.64,-0.26,-0.44,59.57,58.33,360400,21270000.0,34.54,3.65,33.87,70.68,2.05,深市A股
002179,中航光电,33.8,-0.15,-0.44,34.39,33.63,17267800,586730000.0,715.69,2.95,33.11,37.35,0.82,深市A股
001227,兰州银行,2.27,-0.01,-0.44,2.31,2.26,72415300,165620000.0,129.29,0.43,6.85,2.51,1.72,深市A股
603890,春秋电子,13.66,-0.06,-0.44,14.01,13.63,7378800,101780000.0,61.03,1.99,28.88,15.09,1.65,沪市A股
605016,百龙创园,24.9,-0.11,-0.44,25.11,24.3,3438200,85270000.0,104.58,5.34,28.59,27.51,0.82,沪市A股
000783,长江证券,6.86,-0.03,-0.44,6.99,6.84,37125700,256900000.0,379.36,1.07,20.67,7.58,0.67,深市A股
301086,鸿富瀚,128.07,-0.56,-0.44,131.37,126.19,1696500,217940000.0,115.26,5.97,105.05,154.36,3.58,深市A股
000702,正虹科技,6.7,-0.03,-0.45,6.97,6.69,11360600,77640000.0,23.22,6.6,-35.59,7.4,4.26,深市A股
603519,立霸股份,13.41,-0.06,-0.45,13.69,13.36,2495700,33770000.0,35.71,3.0,22.46,14.82,0.94,沪市A股
301039,中集车辆,8.79,-0.04,-0.45,9.04,8.77,10389700,92540000.0,164.74,1.12,18.23,10.6,0.72,深市A股
001387,雪祺电气,13.28,-0.06,-0.45,13.57,13.15,3049100,40790000.0,24.31,1.94,23.81,14.67,2.68,深市A股
603278,大业股份,10.94,-0.05,-0.45,11.25,10.93,7617300,84410000.0,37.39,1.86,-21.96,12.09,2.23,沪市A股
002668,TCL智家,8.9,-0.04,-0.45,9.1,8.9,8457600,76150000.0,96.49,2.72,8.59,9.83,0.78,深市A股
300529,健帆生物,17.73,-0.08,-0.45,18.11,17.71,3107800,55670000.0,141.59,4.28,17.26,21.37,0.61,深市A股
600572,康恩贝,4.4,-0.02,-0.45,4.47,4.39,46901100,208090000.0,111.61,1.57,17.93,4.86,1.85,沪市A股
601019,山东出版,8.9,-0.04,-0.45,9.06,8.86,7498800,67290000.0,185.73,1.2,14.62,9.83,0.36,沪市A股
688410,山外山,15.03,-0.07,-0.46,15.5,15.0,351502600,53570000.0,48.04,2.69,33.56,18.12,1.1,沪市A股
300965,恒宇信通,52.36,-0.24,-0.46,54.05,52.36,650800,34680000.0,31.42,2.55,117.48,63.12,1.17,深市A股
002892,科力尔,10.85,-0.05,-0.46,11.03,10.83,5024500,54890000.0,80.78,6.2,134.48,11.99,1.04,深市A股
688665,四方光电,43.21,-0.2,-0.46,44.0,43.03,32443100,14100000.0,43.73,3.76,33.21,52.09,0.32,沪市A股
688658,悦康药业,17.13,-0.08,-0.46,17.87,17.02,978266600,170260000.0,77.08,2.33,-29.38,20.65,2.17,沪市A股
603285,键邦股份,32.7,-0.15,-0.46,33.96,32.0,4617100,151930000.0,52.32,3.12,33.18,36.14,7.41,沪市A股
300021,大禹节水,4.37,-0.02,-0.46,4.46,4.37,14399800,63570000.0,44.68,1.77,55.07,5.27,1.65,深市A股
000410,沈阳机床,6.56,-0.03,-0.46,6.66,6.54,13809300,91190000.0,173.78,2.94,2461.36,7.25,0.82,深市A股
603987,康德莱,8.68,-0.04,-0.46,8.87,8.68,5357600,47040000.0,37.91,1.42,17.61,9.59,1.23,沪市A股
000063,中兴通讯,32.44,-0.15,-0.46,33.29,32.43,59161600,1940620000.0,1551.78,2.06,27.62,35.85,1.47,深市A股
000897,津滨发展,2.11,-0.01,-0.47,2.17,2.1,33088800,70690000.0,34.12,1.11,6.71,2.33,2.05,深市A股
300523,辰安科技,21.3,-0.1,-0.47,22.05,21.25,2186600,47200000.0,49.55,4.69,-15.38,25.68,0.94,深市A股
601279,英利汽车,4.27,-0.02,-0.47,4.51,4.26,21849800,95510000.0,67.71,1.62,-80.12,4.72,1.38,沪市A股
000837,秦川机床,10.53,-0.05,-0.47,10.76,10.51,14089800,149660000.0,107.74,2.21,203.69,11.64,1.4,深市A股
000926,福星股份,2.1,-0.01,-0.47,2.18,2.09,30427500,65090000.0,33.45,0.39,-1.29,2.32,1.93,深市A股
603132,金徽股份,16.9,-0.08,-0.47,17.34,16.61,9771400,165260000.0,165.28,5.16,30.48,18.68,1.0,沪市A股
001215,千味央厨,37.87,-0.18,-0.47,39.43,37.75,3423400,130650000.0,36.79,1.97,43.96,41.86,3.54,深市A股
002572,索菲亚,12.67,-0.06,-0.47,12.9,12.64,5095300,65040000.0,122.02,1.69,8.9,14.0,0.78,深市A股
600562,国睿科技,25.46,-0.12,-0.47,26.13,25.45,7813300,201430000.0,316.18,4.95,50.21,28.14,0.63,沪市A股
600789,鲁抗医药,8.3,-0.04,-0.48,8.44,8.27,13030500,108970000.0,86.75,1.69,21.98,9.17,1.45,沪市A股
002630,ST华西,2.07,-0.01,-0.48,2.16,2.06,47030000,99130000.0,24.44,10.13,-7.02,2.18,4.56,深市A股
003023,彩虹集团,22.86,-0.11,-0.48,23.59,22.86,3047600,70640000.0,24.08,1.56,21.97,25.27,2.9,深市A股
002511,中顺洁柔,8.37,-0.04,-0.48,8.6,8.36,12965400,110020000.0,107.67,1.96,139.5,9.25,1.02,深市A股
000829,天音控股,10.38,-0.05,-0.48,10.79,10.38,20427600,215280000.0,106.41,3.65,341.22,11.47,1.99,深市A股
301078,孩子王,8.27,-0.04,-0.48,8.46,8.23,17304000,144330000.0,104.3,2.51,57.54,9.97,1.38,深市A股
688818,电科蓝天,60.74,-0.29,-0.48,63.88,59.0,2481467200,1537400000.0,1055.01,24.69,322.3,73.24,18.8,沪市A股
001314,亿道信息,39.39,-0.19,-0.48,40.28,39.2,1507100,60020000.0,56.18,2.72,164.84,43.54,1.21,深市A股
688526,科前生物,14.52,-0.07,-0.48,14.77,14.48,180066200,26310000.0,67.68,1.59,16.29,17.51,0.39,沪市A股
300777,中简科技,35.41,-0.17,-0.48,36.45,35.4,9509500,341580000.0,155.7,3.48,43.72,42.7,2.24,深市A股
600198,大唐电信,8.23,-0.04,-0.48,8.41,8.23,12996700,107990000.0,107.29,39.13,384.64,9.1,1.0,沪市A股
300413,芒果超媒,20.6,-0.1,-0.48,21.07,20.6,11133800,231850000.0,385.37,1.66,28.25,24.84,1.09,深市A股
002264,新 华 都,8.3,-0.04,-0.48,8.51,8.3,19035800,160230000.0,59.74,2.99,22.96,9.17,2.91,深市A股
003020,立方制药,24.27,-0.12,-0.49,24.91,24.19,1613300,39460000.0,46.16,2.62,28.74,26.83,1.17,深市A股
603214,爱婴室,16.11,-0.08,-0.49,16.48,16.06,2763500,45070000.0,22.32,1.94,20.98,17.81,1.99,沪市A股
001368,通达创智,24.42,-0.12,-0.49,25.34,24.4,2937000,72660000.0,27.8,2.01,28.3,26.99,9.01,深市A股
301199,迈赫股份,22.41,-0.11,-0.49,22.95,22.37,1219800,27640000.0,41.83,2.19,48.57,27.02,1.7,深市A股
002329,皇氏集团,4.1,-0.02,-0.49,4.2,4.08,39488500,163400000.0,34.13,3.82,-5.01,4.53,6.07,深市A股
601375,中原证券,4.03,-0.02,-0.49,4.11,4.02,26747100,108550000.0,187.11,1.3,41.05,4.46,0.78,沪市A股
603089,正裕工业,12.24,-0.06,-0.49,12.48,12.21,1716700,21160000.0,33.75,1.74,47.22,13.53,0.72,沪市A股
600613,神奇制药,6.05,-0.03,-0.49,6.18,6.04,9608900,58770000.0,32.31,1.38,45.26,6.69,2.0,沪市A股
601059,信达证券,16.3,-0.08,-0.49,16.55,16.27,5915600,97140000.0,528.61,2.51,27.91,18.02,0.18,沪市A股
000997,新 大 陆,20.1,-0.1,-0.5,20.47,20.05,11628900,235290000.0,203.63,2.83,20.17,22.22,1.15,深市A股
600630,龙头股份,7.93,-0.04,-0.5,8.09,7.91,4564300,36570000.0,33.69,4.37,84.25,8.77,1.07,沪市A股
002747,埃斯顿,20.03,-0.1,-0.5,20.43,20.0,9710000,196420000.0,193.85,9.88,431.04,22.14,1.24,深市A股
600399,抚顺特钢,6.01,-0.03,-0.5,6.22,5.99,50818300,310530000.0,118.52,2.15,-14.72,6.64,2.58,沪市A股
000002,万  科Ａ,3.99,-0.02,-0.5,4.08,3.98,98965700,398850000.0,476.04,0.41,-0.54,4.41,1.02,深市A股
301032,新柴股份,12.06,-0.06,-0.5,12.55,12.05,5611100,68860000.0,29.08,2.41,36.76,14.54,3.51,深市A股
603888,新华网,19.88,-0.1,-0.5,20.22,19.82,7778500,155630000.0,134.14,3.65,57.34,21.98,1.15,沪市A股
600824,益民集团,4.01,-0.02,-0.5,4.09,4.0,8630100,34910000.0,42.27,1.75,119.64,4.43,0.82,沪市A股
600600,青岛啤酒,61.86,-0.32,-0.51,62.94,61.85,4982300,310470000.0,843.89,2.75,18.39,68.4,0.7,沪市A股
300310,宜通世纪,5.89,-0.03,-0.51,6.03,5.87,35497300,210790000.0,51.93,2.72,474.29,7.1,5.13,深市A股
300039,上海凯宝,5.89,-0.03,-0.51,5.99,5.87,12554500,74530000.0,61.61,1.36,16.4,7.1,1.37,深市A股
603995,甬金股份,17.49,-0.09,-0.51,17.75,17.43,2203600,38710000.0,63.95,1.12,7.94,19.34,0.6,沪市A股
600959,江苏有线,3.88,-0.02,-0.51,4.0,3.87,47458900,186570000.0,194.03,0.85,53.1,4.29,0.95,沪市A股
300378,鼎捷数智,37.0,-0.19,-0.51,37.98,36.92,7120200,266130000.0,100.47,4.41,64.55,44.63,2.64,深市A股
